,User,Tweets,Url,likeCount,retweetCount,followersCount,metionedUsers
0,Eli_Krumova,I gave +Kred to @LatinasinSTEM on @Kred #influence #WomeninTech #WomenInSTEM #WomenWhoCode #STEM #AI #ML #IoT #IIoT #IoTPL #CyberSecurity #coding #DataScience #NFT #tech #DigitalTransformation #FutureofWork #DEI #womenempowerment #EmergingTech #SDG #Equality #Inclusion #Diversity,https://twitter.com/Eli_Krumova/status/1531735233699143680,2,0,31631,"['LatinasinSTEM', 'Kred']"
1,web3innovators,"Current bear market produces so many opportunities, it's CRAZY ! 😀
You don't want to miss our NFT Collection : 👇
https://t.co/1kX6Sckesd
.
#NFT #NFTDrop #art #equality #market #crypto",https://twitter.com/web3innovators/status/1531730045676539904,5,2,16840,
2,TinyArtist_Nft,Equality is everything! https://t.co/fsiTblmPsz,https://twitter.com/TinyArtist_Nft/status/1531714939693551621,2,0,2222,
3,blacksquare_art,"When you enter the Blacksquare, free yourself from any prejudices.

The Blacksquare stands against any kind of discrimination, racism, war, oppression. 

We are Blacksquare!

⬛️OBEY YOURSELF⬛️

#Blacksquare #NFT #Peace #NoToWar #Notoracism #Equality",https://twitter.com/blacksquare_art/status/1531698806810632196,11,1,6844,
4,RytisSidlauskas,"Hey @DeadRareNFT 
Why do you relist your project to the ""New Listings"" section from time to time?

Is this some kind of a new level of ""transparency"" &amp; equality within the projects that list on your #NFT marketplace?

#Elrond #EGLD #ElrondCommunity #ElrondNetwork #ElrondNFT https://t.co/4lcHBJnI5e",https://twitter.com/RytisSidlauskas/status/1531539258292457472,11,4,38,['DeadRareNFT']
5,GrootKkw,"What if, I could launch a #DeFi project what is 100% based on equality and not on who's got the most money or is the biggest #Degen in the Space.

Would you like to invest into it?

Like and Retweet = Yes
Comment = No, and I would like to know why

#NFT #NFTCommunity #ETH #BTC",https://twitter.com/GrootKkw/status/1531456355206410241,36,15,3052,
6,metaclubf,"Proud to see this!

At MetaClub we strive to include many minority groups of players in the game including South Asians as we feel they are drastically misrepresented in the sport 

#football #NFT #PlayToEarn #play2earn #Equality #minority #benning #portvale #P2E #P2Egaming #fifa",https://twitter.com/metaclubf/status/1531383864224059394,2,1,633,
7,equalitynft,"Are you ready for the Global Equality drop? Let us know in the comments.
#NFT #NFTCommunity #NFTGiveaway #NFTdrop #Metaverse #web3 #nftart https://t.co/a0brP6P54M",https://twitter.com/equalitynft/status/1531311636027424769,2,0,29,
8,equalitynft,Welcome to Global Equality NFT where everyone can be what they want. If you like it support us because mint is coming soon🤫🤫#web3 #blockchain #nft #NFT #NFTCommunity #NFTGiveaway #NFTGiveaways https://t.co/vS6agvwIip,https://twitter.com/equalitynft/status/1531302281634881540,3,0,29,
9,chemicalbrodar,"@ZeninNFT Hi, please check @TheEqualsDao

We are all for equality in our community and the NFT space and would love to collaborate with your project. ❤️🤝",https://twitter.com/chemicalbrodar/status/1531281930737618944,15,9,390226,"['ZeninNFT', 'TheEqualsDao']"
10,Rygar1976,"@KittyGrumble @NFT_L30 @njshawn @elonmusk @SmileSimplify @AOC Oh it was real. Leo was there for me, in my time of need… surrounded by crazed liberals and their long-winded &amp; insufferable droning about obvious bullshit we all agree with.  Such hits as, “bad people bad” &amp; “equality for pets”",https://twitter.com/Rygar1976/status/1531276268771082240,2,0,96,"['KittyGrumble', 'njshawn', 'elonmusk', 'SmileSimplify', 'AOC']"
11,fepz_,"I am a Co-founder of @TheEqualsDao

We are all for equality in our community and the NFT space and would love to collaborate with your project",https://twitter.com/fepz_/status/1531275296607023105,21,13,23686,['TheEqualsDao']
12,fepz_,"@ZeninNFT I am a Co-founder of @TheEqualsDao

We are all for equality in our community and the NFT space and would love to collaborate with your project",https://twitter.com/fepz_/status/1531274983288229890,15,9,23686,"['ZeninNFT', 'TheEqualsDao']"
13,Rethne1,"I got a proposition on Deviantart from some NFT company. The ammount of money they said they'd pay me per day is the equality of how much I'd earn in Mcdonalds on full time per month.
I dont think I'm skilled and educated enough to work for a company.
#NFT https://t.co/aC90MRNHnX",https://twitter.com/Rethne1/status/1531265034449559555,2,0,30,
14,binkalogi,"Who said ancient doesn't inderstand equality?
check in https://t.co/pMKgEcB1VD

#nfts #nft #nftgame #nftcollector #nftcollectibles #binkalogi #Cultureart #cryptocurrency #pixelartnft #pixelart https://t.co/kVaUxDfpao",https://twitter.com/binkalogi/status/1531174477186232320,7,1,307,
15,sivigai_nft,"@carlo_armilo @HyperNation8 @HyperNFTpro Yeah I'm watching this 
It's like a equality, freedom , justice #NFT",https://twitter.com/sivigai_nft/status/1531167601459572736,0,0,8,"['carlo_armilo', 'HyperNation8', 'HyperNFTpro']"
16,kipheo_art,"Wow just was checking my collection and found I won this profound work by amazing artist @Yashika__Kalra who contributed to a collection for @ArielIndia 

Thank you so much to @coi_nft and to all involved in raising awareness on equality and promoting healthy relationships 💕💕 https://t.co/XODILNeUS4",https://twitter.com/kipheo_art/status/1531119409821102080,7,2,1507,"['Yashika__Kalra', 'ArielIndia', 'coi_nft']"
17,binkalogi,"Who said ancient doesn't inderstand equality?
check in https://t.co/pMKgEcB1VD

#nfts #nft #nftgame #nftcollector #nftcollectibles #binkalogi #Cultureart #cryptocurrency #pixelartnft #pixelart https://t.co/Bhw0FXBezH",https://twitter.com/binkalogi/status/1531116786879369217,2,1,307,
18,DotDwebo,"2) Here we go!

EQUALITY 👇
if A = A, then ~A != A. 

FAIRNESS 👇
if A = B, then f(A) = f(B).  | except for some cases like trigonometry.

REPLACEBILITY 👇
if A = B, then A + C = B + C. 
#HNS #dweb #web3 #NFT #NFTcommunity #blockchain #domains",https://twitter.com/DotDwebo/status/1531083488299868160,2,0,957,
19,web3innovators,"We launched at the worst market possible, I am so proud of how brave that was. We keep on working and sales will come, when we sell our first pieces I don’t think there will be a happier human being than us. We keep going!❤️
https://t.co/1kX6Sckesd
.
#NFT #NFTdrop #equality",https://twitter.com/web3innovators/status/1531015073698918405,3,2,16840,
20,Eli_Krumova,I gave +Kred to @ActivateGood on @Kred. #influence #STEM #WomenInSTEM #tech #WomeninTech #DEI #womenempowerment #WomenWhoCode #DataScience #AI #ML #IoT #IIoT #IoTPL #IoTCL #CyberSec #web3 #NFT #coding #EmergingTech #FutureofWork #Diversity #Equality #Inclusion #Tech4Good #SDGs,https://twitter.com/Eli_Krumova/status/1531010118292234242,1,1,31631,"['activategood', 'Kred']"
21,CoinPeer1,"Everyone talks about equality, but we bring it to the table by empowering meaningful projects. IncubateX is the first women-led web3 incubator that helps projects that make a difference and create a positive change. #IncubateX_nominee #womenempowering #nft https://t.co/oTkNIC4kPt",https://twitter.com/CoinPeer1/status/1530961851047026688,6,0,7012,
22,MickySator,Guys! I am not the sharpest one on the NFT field! Haha... any advice is welcome! In July... there will be on Rarible the 31 January Equality artworks for each day of the month!! How has a birthday in January?? Your day artwork is unique! Don't miss it. https://t.co/BczWtVPFIE,https://twitter.com/MickySator/status/1530925179706155012,1,1,429,
23,MadAudeo,"Ok, but just a note on this, sweetheart: It's verbatim what I said in an NFT room last Sunday.  

It's not enough to speak on equality and equity. It's imperative to give credit where it is due. While our faces are Funkos, we still expect our voices be respected.💪@IsaidSoDidntI",https://twitter.com/MadAudeo/status/1530838694394966016,1,0,33,
24,juru_nft,"@VandalCityCorp I feel Vandal City has a unique take on the world of NFT’s. For me, it deals with the problem of social equality. There are alot of big and upper guys out there and maybe its time for the little guys to shine ✊🏻",https://twitter.com/juru_nft/status/1530794067994345472,2,0,16,['VandalCityCorp']
25,gabocohete,"I share with you my fan art for @DreamersNFT_ , which represents the strong situations that my family has gone through over time, I hope you like it and serve as a message of respect, equality, peace and love for others and justice. #Solana #NFT #NFTCommunity #nftart https://t.co/LFsEb9Br84",https://twitter.com/gabocohete/status/1530731340311760896,5,2,510,['DreamersNFT_']
26,byKellyMax,"INTRO ME:
Founder, Art &amp; Creative Director @ModernistNFT
Vision: Global Participation Equality in Social Media through Web3
Mission: Through SOLVV &amp; MODERNIST
Goal: Make you happy along the way!

#NFT #NFTs #NFTCommunity #NFTArt #CryptoArt #NFTcollector #NFTcollectibles #Web3 https://t.co/u9wihDyczh",https://twitter.com/byKellyMax/status/1530715639672979456,4,0,4531,['ModernistNFT']
27,WWCreatives,"Art curator Tina Ziegler says #NFTs are the future of art.

Check here How #NFTs are “revolutionizing” equality in the #art world.
👉https://t.co/A92cULtObv
#NFT #NFTs #Cryptocurrency #NFTCommunity #NFTWomen #NFTArt https://t.co/GdvfyBUTLJ",https://twitter.com/WWCreatives/status/1530609981355134977,3,0,15599,
28,tahsan43,"Everyone talks about equality, but we bring it to the table by empowering meaningful projects. IncubateX is the first women-led web3 incubator that helps projects that make a difference and create a positive change. #IncubateX_nominee #womenempowering #nft https://t.co/l3ztA7tO4w",https://twitter.com/tahsan43/status/1530604226606342145,1,0,4962,
29,max_maxster,"new day, new #NFT: Equality 05 (https://t.co/adqsz55Z31)

editions: 69

price: .69 tezos.

all unsold editions will be burned in 2 hours, so be fast!

ps. 1 copy will be gifted to a random person who RTs this.",https://twitter.com/max_maxster/status/1530590573626793986,34,26,17988,
30,web3innovators,"WeAreEqual LIMITED COLLECTION JUST DROPPED ! No gas fees too! 🚀

LETS GOOOO.❤️

This is the ONLY link to buy : 👇🏽

https://t.co/1kX6Sckesd

#nft #nftart #equality",https://twitter.com/web3innovators/status/1530477066143023105,6,2,16840,
31,stefchristou,"WeAreEqual LIMITED COLLECTION JUST DROPPED ! No gas fees too! 🚀

LETS GOOOO.❤️

This is the ONLY link to buy : 👇🏽

https://t.co/pNdBRglHa4

#nft #nftart #equality",https://twitter.com/stefchristou/status/1530477030038556674,5,1,26,
32,mermaidnftart,"Delight in the oceans of change. Our goal is to raise $1million+ for marine protection and gender equality. Change the world one NFT at a time! 

#GreenChipNFT #NFTsforGood  #NFTcommunity #nftcollector #nftart #nftgallery #Oceans #marineconservation #genderequility #WomeninNFT https://t.co/8fNOUhaWnD",https://twitter.com/mermaidnftart/status/1530476436456361985,11,1,1519,
33,xakiirkhan,"Join Discord For lunching announcements: https://t.co/jKWPraIgNZ
WeAreEqual #NFT is the first #NFT .    aiming to promote Equality and Accepatnce through its unique 3D #NFTart. The limited drop includes the 10 most rare pieces of the collection (which drops on 10th of June). https://t.co/59rW20iw49",https://twitter.com/xakiirkhan/status/1530441876339318784,2,0,103,
34,clamtart,"@Soul_Picklz @Fctrip222 @Eazy_Babi @collers0210 @killabearsnft @SpaceRiders_NFT You know the major struggle in web3 is that you have to be accountable to yourself, and not everyone wins. Equality of opportunity is not equality of outcome. Those two are separated by effort and diligence. Take your lesson with pride and not this broadcasted sniveling.",https://twitter.com/clamtart/status/1530430508211003393,1,0,2014,"['Soul_Picklz', 'Fctrip222', 'Eazy_Babi', 'collers0210', 'killabearsnft', 'SpaceRiders_NFT']"
35,sadiya937,"Everyone talks about equality, but we bring it to the table by empowering meaningful projects. IncubateX is the first women-led web3 incubator that helps projects that make a difference and create a positive change. #IncubateX_nominee #womenempowering #nft https://t.co/GoDEgVUDi8",https://twitter.com/sadiya937/status/1530380253352194048,6,0,4616,
36,Geanz_z,"name = “geanz”
age = “47”
feelings = “nihilistic”
genders = “fluid”
#nft #NFTCommunity #WomeninNFTs #women #gender #equality #art #more #LGBTQ",https://twitter.com/Geanz_z/status/1530377606436073472,8,1,1864,
37,aha2020aha,@IncubateX_NFT not only equality but need a real form for that not just a verbal acknowledgment but real action must be taken,https://twitter.com/aha2020aha/status/1530341355251453952,1,0,2951,['IncubateX_NFT']
38,NotDolls_nft,"Yes we have to start the work for our daughters, they deserved safe space, equality and let them be able to do what they want.

They have the right to dream big 🔥🔥🔥",https://twitter.com/NotDolls_nft/status/1530320747171913728,4,0,8053,
39,sypecom,"#Web3 facilitates ease of technology access for women &amp; minorities:

https://t.co/XMtrv2TNeO

#blockchain #Web3 #CryptocurrencyNews #CryptoNews #TechNews #tokenized #Bitcoin #DAO #DeFi #metaverse #NFT #equality #Diversity #inclusivity",https://twitter.com/sypecom/status/1530270111394721793,9,4,4727,
40,Eli_Krumova,I gave +Kred to @Inspiringgirlsf on @Kred. #influence #STEM #GirlsWhoCode #WomenInSTEM #WomeninTech #edtech #AI #ML #IoT #IoTPL #IoTCL #coding #programming #NFTs #NFT #Metaverse #web3 #tech #EmergingTech #FutureofWork #DigitalTransformation #Equality #DEI #SDGs #womenempowerment,https://twitter.com/Eli_Krumova/status/1530186397960773634,2,4,31631,"['Inspiringgirlsf', 'Kred']"
41,web3innovators,"Hey ! 👋🏽

Reminder that our Limited Drop will be available tomorrow, hurry up and hopefully you can get yourself a Rare piece!👀🫣✅

LFG.🚀

#nft #opensea #nftdrop #art #equality",https://twitter.com/web3innovators/status/1530058325819375616,7,2,16840,
42,listofdaos,"#DAOs venture capital is coming...the question is 4⃣ who? 👀out @GMN_NFT if you get a chance 💯

#diversity #inclusion #acceptance #WomeninNFTs #womenintech #Equality #WomenInCrypto #minority #undercapitalized #underrepresented #web3 #dao @gmn",https://twitter.com/listofdaos/status/1529995844686123008,7,2,1237,"['GMN_NFT', 'gmn']"
43,NkomwaTrust,"Promoting the principles of the CRPD- NFT advocates that the right to Sign language enables equality in all spheres of life.

#inclusivity is the key#
@ShepherdDhlami6 
@WorldVisionZim 
@CydtMat 
@MatoboYouth 
@LCDZim 
@FODPZ1 
@zacgava 
@mthabisi_mthire 
@chingagovhati https://t.co/UPlCqGyI6d",https://twitter.com/NkomwaTrust/status/1529899420996841478,7,0,920,"['ShepherdDhlami6', 'WorldVisionZim', 'CydtMat', 'MatoboYouth', 'LCDZim', 'FODPZ1', 'zacgava', 'mthabisi_mthire', 'chingagovhati']"
44,QueenTQC,"A huge thank you to all that came out to out #womeninweb3 #spaces today! You are killing it and I am excited to call you a friend!!
Thank you @Jubile3le3 @lady_rarrar @Web3Equity @EdenG_nft @_Crypto_Bunny_ @Fahmikhan @geode_design @msiwaleilaninft see you next time!!
#Equality",https://twitter.com/QueenTQC/status/1529834203457667073,12,4,572,"['Jubile3le3', 'lady_rarrar', 'Web3Equity', '_Crypto_Bunny_', 'Fahmikhan', 'geode_design', 'msiwaleilaninft']"
45,aera_football,"6) Double @FIFAWWC winner @mPinoe joined ""The Collective NFT"", an all-female and cross-sport collectibles project. A vocal leader on and off the pitch, this collection builds on the aim to secure gender equality in sport, and indeed in #web3 🦾",https://twitter.com/aera_football/status/1529752905229733888,5,0,13717,"['FIFAWWC', 'mPinoe']"
46,LordTaylor75,"@CryptonationN @aquanee Many NFT game favors those who have upgraded, leveled and purchased large amount in-game items leaving those new players behind of them. How would #Aquanee promotes fairness and equality to its players? Do the skills of the players matters more than the character?",https://twitter.com/LordTaylor75/status/1529696885002252289,2,0,76,"['CryptonationN', 'aquanee']"
47,ijiola_i,"It can either be a video, or a motivational quote, a même and at times poem. But thankfully the #NFT space is an open platform for me to showcase my creativity. I'm a great supporter of gender equality too so I'm very glad that we a space for women here as well #WomeninNFTs",https://twitter.com/ijiola_i/status/1529648333349855239,0,0,2232,
48,Eli_Krumova,I gave +Kred to @MotivatedGirls on @Kred #influence #GirlsWhoCode #WomeninTech #WomenInSTEM #WomenWhoCode #STEM #AI #ML #IoT #IIoT #IoTPL #Programming #DataScience #Metaverse #NFTs #NFT #tech #EmergingTech #FutureofWork #Diversity #Equality #Inclusion #SDGs #DEI #womenempowerment,https://twitter.com/Eli_Krumova/status/1529570307106914306,5,8,31631,"['MotivatedGirls', 'Kred']"
49,Sinbad_NFT,@fvckbanksy Puppy equality,https://twitter.com/Sinbad_NFT/status/1529560192962134016,0,0,4362,['fvckbanksy']
50,shillNFTforFREE,"Women with Culture @womenwitculture - a community celebrating the richness of culture, beauty of women, and equality in every aspect of life through art. Featuring 1000 women in 1/1 handmade artwork created by @ilham_nft 

https://t.co/GbKTOBXX1x

Check, like and retweet 💜 https://t.co/SiVeZL4ZK6",https://twitter.com/shillNFTforFREE/status/1529535679755079681,1,0,1170,"['womenwitculture', 'ilham_nft']"
51,Eli_Krumova,I gave +Kred to @girlsincnyc on @Kred. #influence #Diversity #Equality #Inclusion #DEI #womenempowerment #GirlsWhoCode #WomenInSTEM #WomeninTech #WomenWhoCode #STEM #AI #ML #IoT #IIoT #IoTPL #NFTs #NFT #Metaverse #Programming #DataScience #tech #EmergingTech #FutureofWork #SDGs,https://twitter.com/Eli_Krumova/status/1529512342433718276,6,7,31631,"['girlsincnyc', 'Kred']"
52,Eli_Krumova,I gave +Kred to @girlrising on @Kred. #influence #girlswhocode #WomeninTech #WomenInSTEM #STEM #AI #ML #IoT #IoTPL #IoTCL #CyberSec #Programming #DataScience #tech #NFT #DigitalTransformation #FutureofWork #DEI #womenempowerment #EmergingTech #SDGs #Inclusion #Diversity #Equality,https://twitter.com/Eli_Krumova/status/1529486972535840770,2,1,31631,"['girlrising', 'Kred']"
53,NotDolls_nft,"@TheMissNguyen @AnnaKuss2 @ModrnWitches Absolument like I said what we are doing here is for opening the doors for them and they will passed it, so we have to do a good job, about equality ( all form ) and respect",https://twitter.com/NotDolls_nft/status/1529478616379277312,2,0,8053,"['TheMissNguyen', 'ModrnWitches']"
54,CSnkrssssss,@Jay_Oh_An @MONster3638_ @harrywiz420 @loganxgod @Harmony_and_Zen @MattyMahBoi @duckielNFT @owlcrxs @enzogrcno @NFT_Miguel @Bronsnx @powernftt @AnniBee_nft @laboonNFT @Hellfire_eth @KingofPiratesD @svnb__ @kyxro_o @Setasam_ Yus equality is the meta in 2022 don’t ask me why,https://twitter.com/CSnkrssssss/status/1529376342138949632,3,0,362,"['Jay_Oh_An', 'MONster3638_', 'loganxgod', 'MattyMahBoi', 'duckielNFT', 'owlcrxs', 'enzogrcno', 'NFT_Miguel', 'Bronsnx', 'powernftt', 'AnniBee_nft', 'laboonNFT', 'Hellfire_eth', 'KingofPiratesD', 'kyxro_o', 'Setasam_']"
55,superninaglow,"What a great platform to cultivate and elevate female leadership :) Launch Party for the Female Quotient Equality Lounge® presents: Davos, Decentralized

📍  -59,-25

@femalequotient

#Decentraland #DCL #Metaverse #NFT #NFTs #NFTCommunity https://t.co/rZGmAZBjOQ",https://twitter.com/superninaglow/status/1529181885271879682,39,7,1222,['femalequotient']
56,Royce_DCL,"The Female Quotient Equality Lounge® presents: Davos, Decentralized

📍  -59,-25

@femalequotient

#Decentraland! #DCL #Metaverse #NFT #NFTs #NFTCommunity #NFTcollections #NFTwearable #airdrop #Wearable #giveaway #wearablegiveaway https://t.co/Lc5JtUomWJ",https://twitter.com/Royce_DCL/status/1529162663929868294,14,6,504,['femalequotient']
57,kaifazeta,"Kaifazeta IDEA 008, A pattern that describes a view of life with equality between each other.

Available on @opensea : https://t.co/rJMfmxYVkD

#kaifazeta #opensea #NFTcommunity #NFTdrop #NFTs #NFT #nftart #NFTCollection https://t.co/Q0IPAE5npy",https://twitter.com/kaifazeta/status/1529094585179262976,6,0,57,['opensea']
58,Thomais580,"@PolkaFoundry @Monsterra_P2E Blockchain NFT game favors those who have upgraded, leveled and purchased large amount in-game items leaving those new players behind of them. How would #Monsterra_P2E promotes fairness and equality to its players?",https://twitter.com/Thomais580/status/1529013479386259456,0,0,14,"['PolkaFoundry', 'Monsterra_P2E']"
59,sumofprimes,"@NotDolls_nft Thank you - I deeply believe in what you're doing, this lack of equality is so ridiculous and shortsighted, I'm dismayed that it continues to this day...the writing was on the wall decades ago, to sorely understate matters!!!",https://twitter.com/sumofprimes/status/1528985497590169601,1,0,5310,['NotDolls_nft']
60,Mavi_0x,"@btslabs_global @MoonNation0 @BenTodar @BTS_Ventures @BNBCHAIN @HuobiGlobal @MEXC_Global @gate_io @CoinoneOfficial @Bybit_Official @TokenPocket_TP @chainlink Many NFT game favors those who have upgraded, leveled and purchased large amount in-game items leaving those new players behind of them. How would #MoonNation promotes fairness and equality to its players? Do the skills of the players matters more than the character?",https://twitter.com/Mavi_0x/status/1528927145703026689,0,0,2304,"['btslabs_global', 'MoonNation0', 'BenTodar', 'BTS_Ventures', 'BNBCHAIN', 'HuobiGlobal', 'MEXC_Global', 'gate_io', 'CoinoneOfficial', 'Bybit_Official', 'TokenPocket_TP', 'chainlink']"
61,SariSerodio,"What have I learned today in the #web3:

• thinking about going to NFT events but the tickets are too expensive? The satellite events are the most important.  Go! 
• how to bring more women into web3 events? We need sponsors to create more equality!",https://twitter.com/SariSerodio/status/1528837466702106624,6,0,1618,
62,Citiz3ns_NFT,@Can2bury 💯 Very valid. Really hoping we can expand and merge the IRL community with bringing value to them. Quick bucks are always appreciated and in the equation. just something to think about is economic equality and long term value through network building and community wealth.,https://twitter.com/Citiz3ns_NFT/status/1528788945122865155,2,0,975,['Can2bury']
63,Applicature,"😎Kristen Visbal (@KristenVisbal) has launched the Fearless Girl #NFT project, bringing the emblem into the crypto space by exchanging a symbolic piece of art for an NFT. The proceeds will help preserve the #artwork's meaning of equality and empowerment.

#web3 #blockchain https://t.co/l59P1WlamD",https://twitter.com/Applicature/status/1528771699650580480,3,0,1169,['KristenVisbal']
64,RokoClan,"Here we believe in freedom of the individual. 
Movement, Power, Equality and Respect.

#NFT #NFTs #NFTProject #NFTdrop #NFTMint #NFTCommunity #NFTartists #NFTart #ETH #RokoClan",https://twitter.com/RokoClan/status/1528763725611732993,3,2,1145,
65,Frankiegoodluck,@KingKong9888 Raoul lost my respect when he started pushing NFT products as a tool of profitability as well as social equality.,https://twitter.com/Frankiegoodluck/status/1528697021691043840,1,0,21,['KingKong9888']
66,AircoCaravan,@artemeta_ @TheGuild_NFT @AsyncArt the leg with skin tone bandages (from beige to dark brown) was made by me 😊 #BLM #equality,https://twitter.com/AircoCaravan/status/1528692538642685953,2,0,306,"['TheGuild_NFT', 'AsyncArt']"
67,LukasDuong1,"@Dreamboat_id @EizperChain Many NFT game favors those who have upgraded, leveled and purchased large amount in-game items leaving those new players behind of them. How would ""EizperChain"" promotes fairness and equality to its players? Do the skills of the players matters more than the character.?",https://twitter.com/LukasDuong1/status/1528686861853478912,0,0,42,"['Dreamboat_id', 'EizperChain']"
68,web3innovators,"Limited Minting!👀 We will list 10 Special and LIMITED pieces next Friday! Whoever gets one will hold one of the 10 rarest pieces of our collection.😀 Be fast tho…🚀
.
#NFT #equality #art #OpenSea",https://twitter.com/web3innovators/status/1528670852178403328,5,1,16840,
69,Alon14091,"@Dreamboat_id @EizperChain Many NFT game favors those who have upgraded, leveled and purchased large amount in-game items leaving those new players behind of them. How would ""EizperChain"" promotes fairness and equality to its players? Do the skills of the players matters more than the character.?",https://twitter.com/Alon14091/status/1528610821789470720,0,0,208,"['Dreamboat_id', 'EizperChain']"
70,metadadsxyz,"Do you like freedom, truth, and equality? ✌🏻

We’re giving away this entire NFT collection for free to help bring awareness to these topics 👨‍🎤

https://t.co/Yoj7kQ1GJw

#NFTGiveway #nft #NFTCollection #NFTCommunity #NFTs https://t.co/QHwQ1rsvjW",https://twitter.com/metadadsxyz/status/1528601682027892737,18,4,1996,
71,SaintNoir2,"Hello Frens!  #NFT lovers.  #VeeCon attendees!  We thank you for visiting our beloved state #Minnesota.  
Mint time of this epic Minneapolis borne NFT project, will be: Wednesday May 25th!  Stay tuned for more detz.

Let's unity again in equality! 
#VeeCon #veecon2022 #Building",https://twitter.com/SaintNoir2/status/1528547343322210304,0,0,12,
72,EkoalatyProject,"For those new here, we would like to state that we are the FIRST to provide Live-Dating via the technologies of Web3.0!

Providing equal access to matchmaking is just one of the ways we pursue equality both in the metaverse and IRL.  

Join the revolution. 

#EqualityforAll #NFT",https://twitter.com/EkoalatyProject/status/1528511949205647369,21,11,6555,
73,motionhatch,"How can you support diversity and equality in the #NFT space? This week’s video guest @Em0n33y talks about this, her non-profit organization @Adobe4Kids &amp; all things NFTs: https://t.co/agInrxdV0N https://t.co/AByg6LfNyY",https://twitter.com/motionhatch/status/1528450843812450304,4,0,5053,"['Em0n33y', 'Adobe4Kids']"
74,TilkiMusaa,"@IM_Communityitw @metaelfland Blockchain NFT game favors those who have upgraded, leveled and purchased large amount in-game items leaving those new players behind of them. How would @metaelfland promotes fairness and equality to its players?",https://twitter.com/TilkiMusaa/status/1528437123946369024,0,0,64,"['IM_Communityitw', 'metaelfland', 'metaelfland']"
75,web3innovators,"Another day of giveaways on our Discord server today! We’re doing everything we can to keep our members as happy as possible.😀
.
#NFT #art #equality",https://twitter.com/web3innovators/status/1528411310693679104,3,1,16840,
76,VohnJ43,"Inclusiveness is a way to see the space grow 🚀

#CNFT #NFTCommunity #nft #CNFTCommunity #ZombieChains @ZombieChains #Equality @allyillustrated https://t.co/slPOAEEOAl",https://twitter.com/VohnJ43/status/1528367740511260674,12,5,911,"['ZombieChains', 'allyillustrated']"
77,mviemETH,"The thing i particularly admire in web3/nft communities is equality.
I can chat and tease a renowned hollywood writer like a next-door normal neighbour..like wth lol...
But, it won't happen without them being humble. 
Nothing taken for granted. I just thank this amazing platform.",https://twitter.com/mviemETH/status/1528242112071749638,2,0,1415,
78,Equality_Every1,"@Ksidiii $2.2M?! They ngmi 
Hold my NFT Brah, $70 Milly Shizzle da Nizzle
I've put my kids to work for making these for when we QE again.

https://t.co/Iit7lJ1OWq",https://twitter.com/Equality_Every1/status/1528190460560150528,1,0,166,['Ksidiii']
79,Abformal_Media,Charity nft to support LGBTQ+ equality! details in link! #nft #LGBTQ  https://t.co/9d4O0zswSJ via @opensea,https://twitter.com/Abformal_Media/status/1528175611964837888,2,0,138,['opensea']
80,howe,"@SC_Griffith Simple test for equality: If you mint an NFT for the first object, and the two are equal, you won’t be able to mint one for the second, because it already exists. It’s all part of how the blockchain works.",https://twitter.com/howe/status/1528158209952739329,139,3,475,['SC_Griffith']
81,UnitedWorldNft,"From Corruption to Transparency
From Discrimination to Equality
From Hate to Love
From Division to Unity 🌎🕊️

Please support our cause:
https://t.co/Dgl3YncYJ8

#nftart #nft #nftsforfreedom #NFTCommunity #NFTProject #Bitcoin #blockchains #HumanityFirst https://t.co/4MeCfv7l57",https://twitter.com/UnitedWorldNft/status/1528149639156883463,5,0,55,
82,Piggos_nft,"We wanted to share news about AMAZING member @RumpleReturns

He kindly gifted a load of NFTs to our charity Piggo Bank for contests &amp; raffles to generate donations for our charity @equalitynow, who protect &amp; promote the rights of women &amp; girls ❤

#kindness #Equality #NFTs https://t.co/uHopVCZywU",https://twitter.com/Piggos_nft/status/1528101250692222983,9,2,4743,"['RumpleReturns', 'equalitynow']"
83,GoWorldCup2022,"@PolkaFoundry @Smileboy6005 @Monsterra_P2E Many NFT game favors those who have upgraded, leveled and purchased large amount in-game items leaving those new players behind of them. How would #Monsterra_P2E promotes fairness and equality to its players? Do the skills of the players matters more than the character?",https://twitter.com/GoWorldCup2022/status/1528099149261918210,1,0,127,"['PolkaFoundry', 'Monsterra_P2E']"
84,meherab05,"@PolkaFoundry @Monsterra_P2E Many NFT game favors those who have upgraded, leveled and purchased large amount in-game items leaving those new players behind of them. How would ""Monsterra_P2E"" promotes fairness and equality to its players? Do the skills of the players matters more than the character?🗣️",https://twitter.com/meherab05/status/1528097014092730368,1,0,41,"['PolkaFoundry', 'Monsterra_P2E']"
85,meherab05,"@PolkaFoundry @Monsterra_P2E Many NFT game favors those who have upgraded, leveled and purchased large amount in-game items leaving those new players behind of them. How would ""Monsterra_P2E"" promotes fairness and equality to its players? Do the skills of the players matters more than the character?",https://twitter.com/meherab05/status/1528096880034390016,0,0,41,"['PolkaFoundry', 'Monsterra_P2E']"
86,metaclubf,"Gm guys!

We strive for diversity and representation of all minority backgrounds in our players at MetaClub🌎🏟

What nations would you like to see our players come from? 

#NFTs #nft #NFTCommunity #Diversity #football #soccer #Equality #fifa #FUT #PlayToEarn #Metaverse #P2EGame https://t.co/GVlIrx3vjj",https://twitter.com/metaclubf/status/1528082108455038978,16,3,633,
